"";"OBJECTID";"GEMEINDE_ID";"dom.min";"dom.mean";"dom.sd";"dom.max";"n_outliers";"aspect.N";"aspect.NO";"aspect.O";"aspect.SO";"aspect.S";"aspect.SW";"aspect.W";"aspect.NW";"flat";"inclined";"eign.nicht";"eign.wenig_2040";"eign.wenig_2020";"eign.geeignet";"eign.gut";"eign.sehr_gut";"glo_eign.nicht";"glo_eign.wenig_2040";"glo_eign.wenig_2020";"glo_eign.geeignet";"glo_eign.gut";"glo_eign.sehr_gut";"ertrag_PV";"ertrag_ST"
"1";2081776;50101;434,662506103516;435,502211273694;0,504308308662529;437,03076171875;2;27,432955643523;7,11153491738336;27,5985193562508;NA;NA;1,01947234577805;9,16969167258874;1,11044264032349;5,01783403103785;68,4247825448096;22,0829325445783;10,5163239649734;NA;13,3005450613727;27,542815004923;NA;9256,76127414033;6624,83230519592;NA;12453,3358115138;29248,3877895151;NA;174,361473583349;377,595522494197
"2";2081786;50101;436,968139648438;438,381128332117;0,734721498691475;439,458892822266;0;67,1506495511067;NA;1,07142866649886;5,76806669864671;34,4427938512641;1,04070509171535;2,15234257759856;1,02925977151435;1,01207852099855;111,643167687346;16,0313210499943;17,3965720776319;22,9114536442704;10,807458830209;3,18544629811395;42,322994308125;7698,82701939497;11681,0348198278;16468,6255003798;9765,9554186561;3479,23792933772;55599,8695248533;213,417496337235;460,191429505274
"3";2081801;50101;433,253753662109;437,196326588475;0,966858225821451;439,178039550781;2;21,4544700585373;11,096609214628;167,130957667557;8,54961040061406;15,5237360834339;15,2539607812115;131,062302081005;5,4090342099855;26,1134672522527;349,367213244719;11,835541683958;8,94357725147148;8,38109343785139;33,3007952239301;193,681414992371;119,338257907389;5518,89086882749;5614,87605194387;6400,13806730091;30934,9506595612;215273,597906561;142395,670317155;219,725825597353;472,253632408544
"4";2081802;50101;423,497375488281;431,329949091939;1,60778859674928;434,489868164062;43;57,2120841990231;69,0505390750295;51,8497213973421;30,6076378234593;45,3734525996251;19,6169973620211;22,1223520987972;36,1555072961298;54,242649842305;277,745642009122;49,9872244672612;39,0956896169483;23,751672451654;47,0024120513567;81,7445079756731;90,4067852885339;24223,6810156816;24473,0074736335;18478,2446952656;43593,0051449779;88938,1376364745;113227,233669797;281,888736508197;607,637494438506
"5";2081804;50101;433,336791992188;441,6977147741;2,13737823234434;445,198089599609;0;24,1014411006525;41,3941162553158;261,288518240194;35,9622673734999;64,3128919021168;18,6777961118693;155,866234014791;50,8402184232982;20,1116910281593;632,331792393578;64,2624859740383;109,312181754631;141,912031392293;187,934739199421;94,4318368298637;54,5902082714907;30136,4651442059;68733,0596581185;110583,706935635;173272,57837068;100934,133317374;67568,3185079234;306,35991604027;662,136050371096
"6";2081806;50101;435,110626220703;437,719357690146;2,48460302890336;448,846984863281;19;29,8667257413031;18,4919012360116;110,446421780852;22,0552797720536;49,7885996196276;25,5718904917051;182,887501819135;35,2649161243857;36,1173671865165;438,255869398558;82,3100108462743;52,6184874545578;51,0696847221804;103,040692409079;157,608467908723;27,7258932442602;34576,6722510071;33084,2806515514;40281,4229179961;96628,6310878708;168882,969552655;34001,0904929432;219,304511444377;473,784961574447
"7";2081807;50101;434,535034179688;435,635967856959;0,483900561487746;436,400024414062;0;22,441219758025;5,52311939262592;12,6915209870993;NA;NA;NA;6,24732120937797;5,58730250837039;1,00173801976927;51,4887458357293;27,7700675255732;8,30095668192348;15,3931709350868;1,02628871291513;NA;NA;11728,4617584742;5419,22365715589;11824,9262574861;887,021334572543;NA;NA;143,625226151998;314,311926396724
"8";2081813;50101;424,660034179688;432,821422376131;1,35918214048957;434,424377441406;53;44,3250379455146;90,5619817728408;31,7333014913515;79,1406585724845;48,8391343138458;52,9082406332224;33,9210043782882;55,3629261871594;66,2743851067494;370,517900187958;42,502218297582;34,2229808183367;73,780709379062;38,9652864557325;96,9511902068416;150,369900137152;14946,3069881587;22071,3040605356;56911,0692584598;36298,7124476793;105372,299772937;186528,739881734;294,645944349299;634,779597608277
"9";2081854;50101;438,046508789062;440,477971219468;1,25895292718989;443,302398681641;0;49,0312262698769;5,25464170237354;30,061329764471;17,916029566244;23,6711341826426;6,67799447919431;10,9508839455872;6,90741273478447;1,00391216185885;149,466740483315;18,1619239426751;33,7664660554954;18,2646863450755;18,106422911218;14,4791057448771;47,6920476458329;9230,76409540954;19973,5239572626;13985,9130009848;16677,5139378981;15589,5562573713;61276,0482898056;291,392410176711;628,658940407963
"10";2081858;50101;426,953369140625;431,733130790092;1,80548396207878;437,484985351562;9;9,96092518240093;28,3145736029622;2,83776194916788;7,1368661219271;9,53337157280467;30,4195310877841;24,1052627738302;17,6791909534956;2,0271738925241;127,960309351849;48,7497405106695;9,12395820604393;4,38293446367539;33,8729260163959;14,2940403308985;19,5638837166895;18235,8600801696;5700,42512330772;3377,33942074986;31781,8831825529;15107,1070418332;23504,6095360952;243,591596876683;528,147158836263
"11";2081879;50101;432,825714111328;438,645545815522;1,27280346032325;441,865051269531;2;27,3079808567833;10,1054680497401;37,4355051400501;17,2926084257803;14,827154388731;18,8867452257865;26,152409874862;6,86108019326518;1,01229938807086;157,856652766928;1,87626195606604;9,88573407427664;31,7541573369555;33,1053399820292;44,2849481311992;37,962510674472;962,147131070666;6498,022163602;24244,0144962339;30710,2304566358;47405,2962164862;47465,4959499666;275,644835514398;593,529080807529
"12";2081881;50101;434,766143798828;434,979201705367;0,0521734599990539;435,090362548828;2;18,3823153268306;1,53765224972836;9,88720532470798;2,00447815012927;3,44564489483004;NA;13,0320665900284;14,1758108431777;35,0231666151663;27,442006764266;7,86534812032101;7,07605910990559;1,12827324238331;8,48521379499237;27,453215929386;10,457063182444;4024,72384292442;4511,55577539309;812,808043812938;8038,92648897547;30558,4108750591;12273,7886921139;207,043831109406;446,075657172436
"13";2081882;50101;434,417053222656;439,262065058169;2,40452893498196;443,013305664062;0;80,6978996444302;14,0637644794043;30,5472962482665;8,08171952178218;63,3508329370774;16,1521687207114;72,6942233925135;11,6904954209609;9,04479099346733;288,233609371679;50,8549938607421;34,5821229412349;89,1320939492367;17,1870651897145;35,1972982611827;70,3248261630355;24081,5201396124;21720,945770207;67970,0948153448;15955,5615382066;38371,0140028889;91435,3629818768;232,234712931392;501,515940576109
"14";2081884;50101;434,236053466797;434,506018066406;0,266393794505513;435,039245605469;0;11,3123437738931;4,77934126167347;NA;2,02336053876756;3,07749031936447;4,16290605505323;2,08235986692045;NA;4,04222143758041;23,3955803780919;5,00382069277027;6,9722572210648;6,26795208216046;3,03696825056381;6,15680356911296;NA;2307,2829402375;4288,98772844431;4920,08065631523;2777,30705136508;6411,41465620265;NA;152,810439006025;331,281168521036
"15";2081886;50101;435,387390136719;437,545120106573;1,03825174077732;439,425476074219;0;55,8772204673542;18,1841985592113;9,54970316576392;14,9800968598285;23,1083248469386;9,61648978817063;17,3501314163307;4,63938323803297;4,02805061083557;149,277497730795;18,4906798415576;45,4104525981436;12,3606682651604;14,8764035390699;20,3460287085436;41,8213153891558;9080,15395301662;29143,4136382834;9472,97809864854;13690,3254327028;21715,3366401818;53431,5233360736;220,01685023904;474,899934257067
"16";2081887;50101;438,615051269531;441,231145454176;0,791805785035087;442,636474609375;0;77,7874100267213;1,00342599721699;5,48138272602314;3,20067896897461;58,1147735244996;4,1166340508308;3,31898724729378;1,00070114638275;16,0575297448025;137,966463943141;3,06428284081553;NA;70,4572027282902;3,26458464867606;4,66898547035195;72,5689379998092;1592,81422065591;NA;54979,406073619;2849,67377747319;5212,49974619998;94539,4978926792;224,213419980922;482,34512639584
"17";2081888;50101;434,491363525391;437,148479248047;2,2391226269655;442,192443847656;0;117,026861490454;17,1736510114503;41,4829749183764;13,1759255416138;131,892196707708;7,29406591641971;11,6231673092478;8,92350171561215;92,2568012777229;256,335543333159;85,4214135270959;35,7053260537423;17,6772239766625;22,5394218475982;85,7019471573236;101,54701204846;39106,8281177317;21820,9924827008;13612,217220234;21141,4964482655;93015,0053735382;126172,752458664;233,480910198118;503,790867361814
"18";2081890;50101;436,698577880859;440,741014850673;0,512508622741896;441,836303710938;22;20,5662430599299;27,1330778014352;19,5400418288324;27,7765855813382;15,6042337703874;28,0700351655297;25,3419130319041;17,8546952120651;94,0792367267883;87,8075887246337;6,0593323989013;13,1705080733121;29,5693016341229;9,18459083756943;93,2576433961176;30,6454491113987;1542,10009552038;8460,84090104108;23502,2567705076;8541,88602510162;104051,974772744;36543,4071838459;253,277968032871;545,201390294809
"19";2081895;50101;434,283843994141;438,814039577137;1,43547513694599;441,572784423828;12;41,4299157672114;5,20329839429515;57,4490205407376;2,14332059433754;39,5430894695816;12,0966665578048;43,130543705228;13,0050765681419;11,0295595314142;202,971372065924;1,68168838813342;9,18350973950893;52,9167617640247;18,0214463148576;72,3978255081174;59,7996998826958;637,528067941381;5949,11943274814;42427,7115160831;16720,242548424;77999,0829525617;75919,082540978;232,020273112425;499,210834224401
"20";2081896;50101;435,984710693359;438,732900400631;0,634706935658378;440,028442382812;3;60,2029730844191;8,43168648295276;16,7727131305514;2,23260852960531;36,03027788939;6,1804435558773;12,0684407305464;15,1617713343459;28,171948512279;128,908966225409;16,3501520635941;12,2631622669706;21,7525131663344;21,4985824703317;45,7331614127169;39,4833433577404;6866,88246254119;7656,35916585628;17046,94378199;20076,3130036333;49897,6258796042;48908,9511579134;228,924212459532;493,288771972257
"21";2081903;50101;437,420013427734;438,347320556641;0,512525018475331;439,243988037109;0;2,46672705080473;5,07191025354006;NA;1,01051512588792;NA;NA;3,17849963146708;2,24216387349078;1,01051512588792;12,9593008093026;NA;3,89623514383023;4,80509599700919;NA;4,18602561146155;1,08245918288961;NA;2511,0997392974;3679,24230496409;NA;4571,86922171619;1267,23496540886;202,491456609669;437,434408414056
"22";2081904;50101;430,420928955078;433,172197739855;1,12275816724862;439,044647216797;2;47,3812803446983;22,1430037646191;58,9982968030797;13,5578053383291;34,7571334808074;13,4016444300081;9,96500868717139;10,3254746169354;3,02957350392492;207,500073961724;37,5878119020864;44,1575299767096;24,3540389061149;46,9012670468937;42,537577876215;14,991421757629;17036,7958618435;27677,5591839784;18508,3283465192;44066,7314126281;44994,4288420174;17737,8696474788;226,111188834492;489,271117394145
"23";2081914;50101;424,575439453125;431,024455555698;2,57432546784654;434,224761962891;16;29,9945810045841;26,7368311527942;24,0363304133342;25,6369539715389;6,78819887120873;10,077118270081;4,72858237151436;37,5795992321339;4,02751988290677;161,550675404283;45,305260565964;26,9396997792037;32,7596572184083;13,5971042123285;12,0788540522858;34,8976194589989;17267,6582392744;16864,760203063;24385,9759372941;12912,5941338104;13150,9599004829;42186,1524340038;205,258028502944;444,800353852381
"24";2081915;50101;427,468017578125;427,720289886975;0,197744489419984;428,839508056641;2;12,8118623281093;5,4310220557243;14,0561749700896;6,25851153945844;10,106163575307;5,0047449079835;16,1965124875304;4,00527809259546;49,1023788374;24,767891119398;5,68476657983644;4,17865702159593;2,96480993383436;5,45865715218247;39,4550580965171;16,1283211728317;3049,91431914357;2621,27154964713;2268,54229944634;5027,5362838255;44021,8513085914;18916,6739496693;231,343401836965;497,742883346381
"25";2081918;50101;434,820465087891;435,46110534668;0,369836299317158;436,337005615234;1;NA;5,34043205188836;4,6363146857055;NA;2,2982033237369;NA;NA;1,09269326114472;2,01640430545604;11,3512390170194;NA;NA;1,09269326114472;5,67554495265643;4,30120178493743;2,2982033237369;NA;NA;908,246638663493;5333,39834452285;4500,05704734546;2843,14935376782;210,418871349091;452,828379476654
"26";2081920;50101;435,104736328125;437,771496364049;1,47185421456291;440,822174072266;0;11,8232463215897;8,07459563377042;36,4836128456999;1,20501287653098;NA;NA;28,6844217048937;8,70857270062994;NA;94,9794620831146;27,9331922562185;2,27019540421762;18,8560457171732;40,8556717165433;2,70966126977691;2,35469571918504;13081,48604909;1424,09357706571;14802,974332498;36634,8549365357;2801,86877040641;2773,78788410387;235,626002701588;510,850468212141
"27";2081924;50101;435,195709228516;438,175433921814;1,25891233657516;441,168731689453;0;14,8035722907258;6,22582366791388;82,4996900134337;19,2002440427447;10,2587051657535;3,26535827086261;56,6931338146489;1,07211658370458;8,09623849817262;185,922405351615;4,76829767286207;5,11938039781917;6,95446554037716;16,9579088889792;116,873973777445;43,3446175723051;2392,22194557544;3103,84385082642;5513,251428249;16050,0267929463;128106,011298953;51922,7038197468;240,816111108203;517,720147840742
"28";2081932;50101;432,964691162109;437,976393213812;1,88390116284388;440,552276611328;0;62,2972906636457;14,3669669098963;35,219583059621;9,44935783319008;28,764515413885;8,17485729639001;20,2769836740729;12,3569610011679;13,0756303447569;177,830885507112;29,1491429412986;9,64792947411689;19,4937274367801;47,7743766616697;39,6243146480555;45,217024689948;12281,7045831101;6040,21114270938;15229,1855545003;44785,0608522379;42667,8737729564;57584,1097745009;208,388183909552;449,278353911988
"29";2081944;50101;422,884094238281;425,610989219264;0,723611005207923;426,547210693359;2;7,9574656120665;8,06322488805338;13,6562996351946;1,05240190286186;6,8214197792869;2,19943046922761;7,8786021315692;2,98278169725067;NA;50,6116261155108;7,01841877003703;5,14982204638956;13,8008129489971;12,4860209751838;12,1565513749033;NA;3457,19498968277;3136,62424000615;10813,3200013534;11535,7587523142;12716,7197639172;NA;202,760478005019;438,522292076566
"30";2081950;50101;424,343811035156;428,252339516917;1,16155007482933;430,297607421875;3;3,42352318023853;34,9975171547304;20,8368873438268;1,03423127378018;NA;18,1154332898521;8,33709209911497;NA;2,01171950265993;84,732964838883;9,05618522180975;8,86878641319909;22,2904910914194;35,606331396851;8,87709679548473;2,0457934227791;4510,7124411415;5515,22377279512;17717,799213434;33069,0832862348;9272,37958963894;2503,71051735516;216,628946695251;468,315540778062
"31";2081951;50101;425,676055908203;430,394790213449;1,65686158516099;433,225006103516;0;55,5616570505231;11,4874836643275;19,3968061126979;21,0620512509714;44,0981604674094;19,6820540717984;36,908256546282;26,4972364447669;11,0638942849901;223,629811323787;26,0841079351711;29,7066921074223;45,2320650584168;41,4357243311444;38,8119415778014;53,4231745988206;12939,8870932793;18241,3332753994;35212,2665451972;38834,9527708305;41446,0274297413;65763,5443987372;281,311279638115;606,965747180529
"32";2081954;50101;434,628814697266;440,89468214247;4,35663612138154;447,390991210938;0;NA;4,18534182739036;1,39349513270816;70,4715892472531;45,7139627474915;17,1832207293451;NA;NA;5,04001191182866;133,90759777236;14,4044102093811;25,0046530244554;21,2805450324753;12,4907312912781;12,6254998788227;53,1417702477756;6059,67628918546;16113,4158758125;15825,5545515384;11793,1676203317;13880,9592009419;65272,988182961;442,945812488377;955,153790524229
"33";2081957;50101;432,647033691406;434,05206934611;0,407375354248425;434,318054199219;2;6,3249748227657;1,59004876811851;5,14738575825489;1,22096721386494;5,70365177453152;5,01413033238299;NA;4,48723261052807;9,02241126631721;20,4659800141294;5,02635693722108;2,87800284309167;4,49789642109953;1,0033641964364;10,3791191080664;5,70365177453152;1997,92055044398;1760,02192571931;3413,32175425341;977,678073007624;11150,8012646157;7127,48361568858;204,089067677072;440,453786395476
"34";2081958;50101;434,381378173828;440,114908241364;1,95314246308805;443,018096923828;1;8,57764426509658;16,2341659538003;28,8274115304832;41,118706473598;2,60582533404991;2,80539667540752;15,8796890497975;26,5958122023038;NA;142,644651484537;11,0836566388934;27,3463473967739;21,4713949137269;28,7012173068918;35,7611516339776;18,2808835942732;5613,72878028371;17312,7245344304;16787,0109786702;26845,0088332717;38128,79257994;22816,0610180662;284,705265716843;614,473863733312
"35";2081963;50101;438,475189208984;441,1761045656;1,52167182334127;446,450164794922;1;2,87367743877569;15,1307821390104;103,00128813824;4,60204734798977;20,6346020366195;26,6756791621277;59,0593270778299;4,59372245513892;NA;236,571125795732;3,82049242245834;NA;18,5698709055535;128,582916527332;50,7707587541765;34,8270871862114;1939,48875703895;NA;14856,9777791354;119379,296092204;53936,7186621306;44540,4422752201;304,842466645877;656,371814169871
"36";2081965;50101;435,058410644531;443,443317803811;3,45059154757144;451,019989013672;0;13,2085809263883;5,05503258288334;4,15140261022567;2,25255245085521;63,4864028994923;32,9375911509641;109,322840975067;26,7226819158349;4,02540780371779;253,111677707993;40,7227287287794;28,8920990197147;29,7227749156732;60,8977515981801;77,4254791368037;19,4762521125596;12693,9508226223;18277,5953556147;23594,1348996136;56773,7895929187;83438,777782393;24126,2442921212;319,065343518882;689,462969276483
"37";2081966;50101;425,750427246094;425,844584147135;0,140860576837953;426,298156738281;2;3,17161683479894;NA;NA;5,82652451770428;3,08404296542224;1,53229914890502;1,00019496652995;6,00364623146453;9,0040784638399;11,6142462009851;NA;NA;1,17137956895352;NA;12,6178512516648;6,82909384420668;NA;NA;843,627565560323;NA;13807,4159641891;8195,22263519267;236,327238104828;507,69480366538
"38";2081967;50101;433,705383300781;433,953205108643;0,0938033837679235;434,099670410156;0;32,1034125914794;2,00022260406033;8,6438627416617;6,01845363565559;25,0379830453175;NA;1,00011179949118;4,01624287540737;55,2176020716278;23,6026872214453;3,24459762990214;1,50510930238941;6,51889621399961;7,37926371353901;50,1896432969999;9,98277913624305;1676,72213796937;926,093753760205;5278,06522629686;6610,63513902837;54401,4796703377;12050,1745456812;209,003839702961;449,684280405965
"39";2081969;50101;432,631896972656;439,531003134591;2,57631695532385;443,484436035156;9;52,0298706692574;8,2068967794214;36,1652192073841;32,5921711592677;70,097719573029;6,54608797629496;14,4858437962688;5,29862597200462;NA;225,422435132928;15,1102835309816;48,9009409561854;22,6560191055204;45,5968994948961;32,3500911406842;60,8082009046602;7566,27303491378;29810,6634690282;18225,0805316531;41649,2218923684;35194,4500915876;77117,2643310228;347,097448394729;748,439119109192
"40";2081970;50101;434,711791992188;437,670817126966;1,9081587095725;440,525115966797;0;61,4981032151106;14,4211724423472;57,7726121106588;10,012684791721;11,9476143564256;5,30127357502841;30,84113026287;11,7959108113516;18,0381584802033;185,55234308531;34,4248822218536;13,2744168351621;35,2190889027512;44,2477800786076;50,0466761325594;26,3776573945795;14493,9968417396;8495,75446915947;27708,9362718803;41541,2809406284;53752,6383197449;32082,4972928066;225,92943515893;487,876997632765
"41";2081972;50101;436,940460205078;438,310211536496;0,707066052064951;439,956573486328;0;11,9253997830802;21,7357749540493;22,2393702626667;4,53402733097988;4,56914226121408;23,0761990846933;16,7278757365321;10,2958751962537;3,02019136826252;112,083473241207;NA;18,0630035073278;17,2043453625759;24,7437618025371;25,51673607228;29,5758178647485;NA;11484,5138518973;13320,0306153903;22501,4311956011;27931,401460444;36418,5994315235;241,077719848368;519,330123510959
"42";2081975;50101;436,409515380859;437,277828216553;0,511294500419902;439,099853515625;1;15,1756099362294;27,4029679467705;19,2835174425612;14,800342090654;17,1468852467043;20,0115321543006;3,23694384074657;47,4502996652666;9,08032087108828;155,427777452145;1,06402485230952;14,7461813400049;2,24868044687206;68,4694804825815;33,4595762445616;44,5201549569034;566,91244131051;9171,08594948414;1865,03485127083;65359,0346027166;36188,4361352542;54317,3405413767;216,170136130206;465,188457003925
"43";2082002;50101;425,148712158203;429,191744717685;1,918331770499;432,269958496094;0;15,3694832526065;20,2441864723078;37,7202015808872;45,5607643526634;10,0718427137442;11,047209661455;31,1384196363815;50,9578273432324;4,03082775385593;218,079107259422;31,3485124355443;48,4903785481002;44,042857579402;22,2140237199373;37,0648104097076;38,9493523205866;13150,8340845188;31147,7196302258;34474,7806183772;20440,7530408125;40132,9359908163;48295,3956860859;242,850517163268;524,873899442899
"44";2082021;50101;438,124755859375;441,288552024148;1,54355139349886;444,517730712891;0;2,14035584219761;15,4336999331361;120,675341069659;1,11218374524621;NA;11,5961934471944;76,7513218747239;1,43936902783009;2,01912174542128;227,129343194566;NA;NA;17,4291264041504;161,705696251798;39,7666106470564;10,2470316369828;NA;NA;14294,9548470296;151128,044168426;41651,2966998462;12234,4555962777;284,683834011091;613,451052619804
"45";2082035;50101;426,795288085938;429,234007580446;1,20513630745808;431,335693359375;0;13,8265290294889;7,34647646608496;61,5891999470768;6,26002179405427;1,18768076761907;5,3275647715887;45,337098610999;5,16333105180569;3,02751762479697;143,01038481392;11,0837632609162;4,81957441907201;20,5506096358785;55,8539133297321;40,7381990229226;12,991842770196;4472,2772428033;2912,1180847079;16309,4823296882;52729,1400749835;43075,6510566074;15834,7698602413;248,545967399586;535,974014451611
"46";2082038;50101;425,593719482422;426,353838602702;0,428880464939583;426,93310546875;0;4,33753101870056;3,34775199851648;15,2257603850173;NA;NA;1,00056657268383;12,4073685108036;2,26322975030324;5,01034398390718;33,5718642521179;NA;1,1535675381816;11,8848629474737;12,8247009036733;12,7190768466965;NA;NA;709,328679227866;9208,59880339351;12072,50438959;13120,1737263172;NA;180,831397969263;390,117839983651
"47";2082040;50101;426,602905273438;427,337880859375;1,17304119832035;430,321563720703;6;NA;2,77311462593161;15,7557999382581;4,1036089728118;16,7320332273964;1,00736871744501;1,63830012675899;NA;6,01363584585185;35,9965897627501;NA;5,35403091296785;10,203454207272;4,431138428978;13,0349668953856;8,98663516399847;NA;3545,03836034386;7664,18489661236;4173,09650965979;14279,6473526959;10954,6795429366;301,651540184682;649,866346595976
"48";2082056;50101;437,660858154297;440,10217867904;1,39702601882846;441,60791015625;0;61,5650211970648;8,16878110935251;35,6301548190728;9,98281607503128;61,7137439977975;33,0443414249235;62,8458295118625;11,1382127802498;63,2625380937311;220,826362821623;14,6421427003529;9,97981185550235;17,6992356590012;39,871952396638;105,679631694608;96,216126609252;5672,77637127812;5752,92549104045;13659,0637172944;37998,5254309608;114879,471490611;117509,148482692;276,111423690929;593,913388912316
"49";2082057;50101;434,552337646484;435,257674153646;0,537889647198037;437,145751953125;0;23,1899464114902;2,45934003212389;NA;1,04650667068639;29,3955256761155;NA;NA;2,49088310091325;NA;58,5822018913292;16,3658096708006;7,23050811032581;7,82670257774248;15,222189383627;11,9369921488334;NA;6148,77427254739;4712,93481810936;5904,82034253871;14417,1691863593;12131,8572161944;NA;177,497064605621;385,027162984437
"50";2082058;50101;436,344024658203;439,377301897321;1,48191823851103;442,789733886719;0;122,064492214528;6,92970559674809;29,6666833879011;3,23209031718839;65,0573906657156;2,21515668824458;12,0234915533088;17,5887615730776;9,08633850946613;249,691433487246;1,72355779161719;16,0336959848924;114,109923807293;37,0710578578869;44,6071275306279;45,2324090243945;915,38154312789;10448,9659347605;86520,9692318035;34350,543567684;48559,7939279789;53941,0045515302;207,236630050937;447,117445251209
"51";2082059;50101;437,226867675781;438,605581665039;0,729661871044359;440,199310302734;0;NA;1,02203200343834;47,0309518947717;NA;3,97054091125375;5,72135135084709;67,8925810379184;2,42172368330644;12,0814697809693;115,977711100566;NA;NA;2,42172368330644;1,05425345807835;101,626938650555;22,9562650895958;NA;NA;1761,85655577974;1003,43844139898;112516,008759884;27779,5191928909;222,013259006026;476,869409833179
"52";2082061;50101;436,681457519531;440,475237236648;1,15173361009;442,471618652344;10;63,3909674151294;4,37353249534724;4,90678466171138;5,06709913093283;28,6704782616401;5,69257293802348;34,3749514388508;6,51820862775814;10,0660630381973;142,928531931196;3,16353201169058;9,93373905530038;33,4242371501015;51,9048587929078;16,2241391728825;38,3440887865107;1526,08941879053;6520,06279280623;26709,2504561971;46877,3393442696;17409,2820333531;49051,9104533057;225,387754513813;485,553883602368
"53";2082089;50101;435,895416259766;438,810539331329;0,985567684082427;442,803985595703;1;19,7970393149352;8,42178558785466;29,3090078458394;11,4233073306663;3,46604680011856;13,3723693509281;37,6488546464026;8,46487953008326;3,02019438085467;128,883096025973;4,01747063526367;16,8953914945992;18,6608791036941;36,1777061491345;42,0000816726809;14,1517613514558;2140,50835446848;10579,2944040421;14415,5279867424;33523,89696296;44989,6028759063;16832,6657884558;255,284100927992;550,47863538236
"54";2082090;50101;436,048583984375;438,022435206993;1,23530348168349;440,916381835938;0;3,5357574040976;9,56985095643279;31,7001152032431;NA;2,17591471040068;NA;28,6933107034183;1,44930845767632;1,00138655407204;76,1228708811967;NA;5,46325161616092;13,8012270559635;43,0582023419658;11,6242751567059;3,17730126447272;NA;3515,01876623703;10882,0333780489;40361,9935110835;11813,2594495328;3951,05749019769;256,419006827161;553,124412510588
"55";2082091;50101;432,68359375;434,831607216283;0,702134386093182;435,441040039062;1;2,00616230854232;1,00232157081519;7,51953054186063;3,30575673992863;9,31718588446432;NA;1,36389384025841;NA;3,00848387935752;21,506367006512;3,07227967872242;2,15517482744799;1,15058191248064;3,47414112235998;10,5267683672687;4,13590497758978;1071,41331267297;1424,57056094312;931,28099996183;3139,43201379109;11279,2843556656;4822,43545366934;221,29343357695;477,229825193768
"56";2082093;50101;434,594879150391;435,38617477417;0,423304279192145;436,095001220703;0;1,21988450992687;1,118350071407;22,4268208620606;2,63022327888603;NA;NA;17,2295707125329;1,0251863209097;3,02412476078748;42,6259109949356;8,56436951168807;8,18475924558953;11,6713362859126;17,2295707125329;NA;NA;4213,18012609547;5249,30705781248;9177,91147243128;15379,1067885096;NA;NA;156,865424391403;340,195054448488
"57";2082097;50101;435,165588378906;435,586685571915;0,320339751543603;436,359832763672;0;1,01969453195638;NA;8,47542309492284;1,01030801325805;1,23384979737764;4,25280001844891;27,6942843773736;NA;3,02560337594338;40,660756457394;NA;NA;NA;3,2714578164328;31,5183652828402;8,89653673406443;NA;NA;NA;3173,33951684128;34231,1846247759;10729,6840609702;229,780223420528;493,684186693204
"58";2082098;50101;436,286254882812;438,489845545152;1,18309473450164;440,491851806641;0;NA;NA;52,8013220438642;3,12717582964488;2,75986366144851;6,65983978096358;54,337233372252;1,05461205459888;NA;120,740046742772;NA;NA;NA;60,7960004770155;48,7150737648394;11,2289725009171;NA;NA;NA;57644,0373079994;51649,1795184696;14147,7962441168;269,964437648807;580,898885038051
"59";2082100;50101;434,938629150391;438,141294390242;1,57107258121655;440,927581787109;0;2,15645573779339;12,0849819404351;70,1493738544564;9,59176444670807;2,14476609427155;5,76353717674504;50,3982578237918;6,23710788891104;1,01114092577295;157,515104037339;NA;1,51346706989096;25,0992267702728;64,9699614228183;51,0489982477975;15,8945914523327;NA;1053,22173393712;19669,7733280317;59841,4223191722;54914,1473343883;19258,9937964989;268,562406138512;578,458162661788
"60";2082142;50101;434,840454101562;436,182745480671;0,50820361930657;437,367736816406;1;117,858792021705;25,3462731430961;47,7780124699885;27,6382258357675;110,504238405678;12,7361021518566;26,5207612227222;34,4248406150467;87,3327005236713;315,47454534219;19,7227287166578;15,4349535192477;55,3217692761285;79,0429653268593;114,877589581121;118,407239445847;10169,761168277;9549,81196032363;42694,2459206376;74339,4513237827;123202,620864703;146840,566976857;211,177425015811;454,521182362661
"61";2082150;50101;434,049072265625;436,46560956847;1,23137028544868;440,700012207031;2;1,10482601676341;11,6009539031523;15,9803812140936;3,57343361616802;5,66095376065793;9,51983370712639;18,4970400135866;17,264056100906;NA;83,2014783324543;23,1543825148871;10,5364094860982;15,138823216346;18,6421139660174;15,7297491491057;NA;9274,68504329962;6613,71406061;11791,1510851941;17345,0227051451;16814,2006555913;NA;215,184290502459;466,707724904454
"62";2082151;50101;434,402038574219;438,989347469733;1,81710268795262;442,163696289062;0;8,18019801627948;20,4520176676187;84,1601245054766;9,90885990712693;49,3113233775602;6,62570140206045;47,4364438052489;7,23243637182935;19,0969800955179;214,210124957683;8,77500979884016;4,2757729664795;19,331097758783;62,837819330519;113,161413303979;24,9259918945999;4417,99537252792;2546,71073806596;14994,3209740923;59989,3764211243;120956,698585852;30345,2338542509;269,188168704015;579,503940238294
"63";2082152;50101;432,003265380859;434,651657630657;1,32894153520045;437,757995605469;1;5,03590113431581;15,6874037393703;18,9180384414058;5,83002157419538;1,00571404791462;NA;NA;NA;2,01866390486273;44,4584150323391;12,6570831774428;17,5582736570635;12,7142795604663;3,54744254222913;NA;NA;5834,13927666078;11352,3429700738;9888,53111972;3063,68740905279;NA;NA;190,853027009902;415,706217593206
